n,x,y,tipo,idx_unknown,u_num,u_a,EA
581,0.4,0.22,Interno,581,0.0001444163617989121,0.00015135341681777782,6.9370550188657025e-06
582,0.42,0.22,Interno,582,0.00012885210118405426,0.0001359198366748445,7.0677354907902384e-06
583,0.44,0.22,Interno,583,0.00011708607250892006,0.00012431187361185194,7.225801102931875e-06
584,0.46,0.22,Interno,584,0.00010888166183472283,0.00011624641600000003,7.364754165277204e-06
585,0.48,0.22,Interno,585,0.00010405944836771854,0.00011150147292728897,7.442024559570429e-06
586,0.5,0.22,Interno,586,0.00010246973676174272,0.00010993594251851858,7.466205756775861e-06
587,0.52,0.22,Interno,587,0.00010405944836771984,0.00011150147292728897,7.442024559569128e-06
588,0.54,0.22,Interno,588,0.0001088816618347259,0.00011624641600000008,7.364754165274182e-06
589,0.56,0.22,Interno,589,0.00011708607250892513,0.00012431187361185194,7.225801102926806e-06
590,0.58,0.22,Interno,590,0.00012885210118406145,0.00013591983667484448,7.0677354907830285e-06
591,0.6,0.22,Interno,591,0.0001444163617989212,0.00015135341681777782,6.937055018856622e-06
592,0.62,0.22,Interno,592,0.0001640738679724193,0.00017092917073825196,6.85530276583267e-06
593,0.64,0.22,Interno,593,0.00018813810015741244,0.00019496151722666672,6.823417069254281e-06
594,0.66,0.22,Interno,594,0.0002168877512669432,0.0002237192468622223,6.831495595279092e-06
595,0.68,0.22,Interno,595,0.00025050888782875456,0.0002573741243809187,6.865236552164138e-06
596,0.7000000000000001,0.22,Interno,596,0.00028903238825918586,0.00029594158371555574,6.9091954563698776e-06
597,0.72,0.22,Interno,597,0.0003322652784603738,0.00033921351570773335,6.948237247359564e-06
598,0.74,0.22,Interno,598,0.0003797150465262095,0.000386683148491852,6.968101965642464e-06
599,0.76,0.22,Interno,599,0.00043050648486008274,0.0004374620205511112,6.955535691028486e-06
600,0.78,0.22,Interno,600,0.0004832908532242257,0.0004901890464455112,6.898193221285516e-06
601,0.8,0.22,Interno,601,0.000536147254472042,0.0005429316752118522,6.784420739810201e-06
602,0.8200000000000001,0.22,Interno,602,0.0005864761523380878,0.0005930791414357338,6.602989097645993e-06
603,0.84,0.22,Interno,603,0.0006308849825144508,0.0006372278089955557,6.3428264811049096e-06
604,0.86,0.22,Interno,604,0.00066506582730527,0.0006710586074785184,5.992780173248399e-06
605,0.88,0.22,Interno,605,0.0006836651404230134,0.0006892065612686225,5.5414208456091955e-06
606,0.9,0.22,Interno,606,0.000680145520127408,0.0006851224113066668,4.976891179258821e-06
607,0.92,0.22,Interno,607,0.0006466395356096073,0.0006509263295222518,4.286793912644548e-06
608,0.9400000000000001,0.22,Interno,608,0.0005737956143246297,0.0005772537259377775,3.4581116131477806e-06
609,0.96,0.22,Interno,609,0.0004506159983131386,0.0004530931484444448,2.477150131306174e-06
610,0.98,0.22,Interno,610,0.0002642867766650374,0.00026561627525025205,1.3294985852146729e-06
611,1.0,0.22,Dirichlet,611,0.0,-0.0,0.0
612,0.0,0.24,Dirichlet,612,0.0,0.0,0.0
613,0.02,0.24,Interno,613,0.0002596742151907497,0.00026104959734518516,1.3753821544354493e-06
614,0.04,0.24,Interno,614,0.00044019624331395184,0.0004427549034268446,2.558660112892731e-06
615,0.06,0.24,Interno,615,0.0005569505557181038,0.0005605164162161777,3.565860498073916e-06
616,0.08,0.24,Interno,616,0.0006232172382445778,0.0006276294322251851,4.412193980607264e-06
617,0.1,0.24,Interno,617,0.0006503610844034619,0.0006554731588266669,5.112074423205054e-06
618,0.12,0.24,Interno,618,0.0006480122723611335,0.0006536914215822222,5.6791492210886895e-06
619,0.14,0.24,Interno,619,0.0006242386182767704,0.0006303649665782518,6.126348301481368e-06
620,0.16,0.24,Interno,620,0.0005857093957594231,0.0005921753577699554,6.465962010532311e-06
621,0.18,0.24,Interno,621,0.0005378507082679162,0.0005445604693333336,6.7097610654174265e-06
622,0.2,0.24,Interno,622,0.00048499239917489405,0.0004918615730251854,6.869173850291318e-06
623,0.22,0.24,Interno,623,0.0004305064848600593,0.00043746202055111117,6.955535691051851e-06
624,0.24,0.24,Interno,624,0.00037693710228443606,0.00038391752094151123,6.980418657075171e-06
625,0.26,0.24,Interno,625,0.00032612197649862,0.00033307801293558516,6.9560364369651725e-06
626,0.28,0.24,Interno,626,0.00027930543500217874,0.00028620113237333336,6.895697371154619e-06
627,0.3,0.24,Interno,627,0.00023724301772544954,0.00024405727459555563,6.814256870106084e-06
628,0.32,0.24,Interno,628,0.0002002977406708828,0.00020702625185185184,6.728511180969035e-06
629,0.34,0.24,Interno,629,0.00016852806792876465,0.00017518554571662218,6.657477787857537e-06
630,0.36,0.24,Interno,630,0.00014176769785342002,0.00014839015451306668,6.622456659646667e-06
631,0.38,0.24,Interno,631,0.00011969759773871678,0.00012634403574518518,6.646438006468406e-06
632,0.4,0.24,Interno,632,0.00010191183156768726,0.00010866314353777779,6.751311970090525e-06
633,0.42,0.24,Interno,633,8.798162065741093e-05,9.493006108444446e-05,6.948440427033523e-06
634,0.44,0.24,Interno,634,7.752683792753095e-05,8.474022810358519e-05,7.21339017605424e-06
635,0.46,0.24,Interno,635,7.029204743821998e-05,7.77397633024e-05,7.447715864180026e-06
636,0.48,0.24,Interno,636,6.611549662551847e-05,7.365488184888893e-05,7.539385223370452e-06
637,0.5,0.24,Interno,637,6.474803462710924e-05,7.231290785185188e-05,7.564873224742634e-06
638,0.52,0.24,Interno,638,6.611549662551953e-05,7.365488184888893e-05,7.539385223369395e-06
639,0.54,0.24,Interno,639,7.029204743822273e-05,7.773976330240006e-05,7.447715864177329e-06
640,0.56,0.24,Interno,640,7.752683792753579e-05,8.474022810358523e-05,7.213390176049442e-06
641,0.58,0.24,Interno,641,8.798162065741793e-05,9.493006108444446e-05,6.9484404270265295e-06
642,0.6,0.24,Interno,642,0.0001019118315676962,0.00010866314353777781,6.7513119700816075e-06
643,0.62,0.24,Interno,643,0.00011969759773872775,0.00012634403574518515,6.646438006457402e-06
644,0.64,0.24,Interno,644,0.0001417676978534327,0.00014839015451306668,6.6224566596339814e-06
645,0.66,0.24,Interno,645,0.00016852806792877928,0.0001751855457166223,6.657477787843009e-06
646,0.68,0.24,Interno,646,0.00020029774067089958,0.00020702625185185197,6.728511180952392e-06
647,0.7000000000000001,0.24,Interno,647,0.00023724301772546822,0.0002440572745955558,6.814256870087571e-06
648,0.72,0.24,Interno,648,0.0002793054350021992,0.0002862011323733334,6.895697371134236e-06
649,0.74,0.24,Interno,649,0.00032612197649864303,0.00033307801293558516,6.956036436942133e-06
650,0.76,0.24,Interno,650,0.00037693710228446143,0.00038391752094151123,6.980418657049801e-06
651,0.78,0.24,Interno,651,0.0004305064848600872,0.0004374620205511111,6.955535691023933e-06
652,0.8,0.24,Interno,652,0.00048499239917492386,0.0004918615730251854,6.869173850261503e-06
653,0.8200000000000001,0.24,Interno,653,0.0005378507082679468,0.0005445604693333335,6.709761065386744e-06
654,0.84,0.24,Interno,654,0.0005857093957594533,0.0005921753577699554,6.4659620105020615e-06
655,0.86,0.24,Interno,655,0.0006242386182768004,0.0006303649665782518,6.126348301451444e-06
656,0.88,0.24,Interno,656,0.0006480122723611629,0.0006536914215822222,5.679149221059308e-06
657,0.9,0.24,Interno,657,0.0006503610844034897,0.0006554731588266669,5.11207442317719e-06
658,0.92,0.24,Interno,658,0.0006232172382446031,0.0006276294322251853,4.412193980582219e-06
659,0.9400000000000001,0.24,Interno,659,0.0005569505557181243,0.0005605164162161776,3.565860498053316e-06
660,0.96,0.24,Interno,660,0.0004401962433139666,0.00044275490342684463,2.55866011287804e-06
661,0.98,0.24,Interno,661,0.00025967421519075757,0.0002610495973451854,1.3753821544278057e-06
662,1.0,0.24,Dirichlet,662,0.0,-0.0,0.0
663,0.0,0.26,Dirichlet,663,0.0,0.0,0.0
664,0.02,0.26,Interno,664,0.00025394402077888055,0.0002553582548464197,1.4142340675391517e-06
665,0.04,0.26,Interno,665,0.00042798961367033236,0.00043061661070980747,2.6269970394751088e-06
666,0.06,0.26,Interno,666,0.0005380175334186671,0.0005416726475880294,3.65511416936231e-06
667,0.08,0.26,Interno,667,0.0005977035821166921,0.0006022181035930864,4.5145214763943516e-06
668,0.1,0.26,Interno,668,0.0006187180859134046,0.0006239383552711113,5.22026935770672e-06
669,0.12,0.26,Interno,669,0.0006109164963395375,0.0006167030321303705,5.786535790833062e-06
670,0.14,0.26,Interno,670,0.0005825211078187246,0.0005887477653772641,6.2266575585395376e-06
671,0.16,0.26,Interno,671,0.0005402938782438269,0.0005468470708603258,6.553192616498885e-06
672,0.18,0.26,Interno,672,0.0004897003334555839,0.0004964783662222222,6.778032766638288e-06
673,0.2,0.26,Interno,673,0.00043506453002458345,0.0004419771222597529,6.9125922351694655e-06
674,0.22,0.26,Interno,674,0.0003797150465261887,0.00038668314849185203,6.968101965663335e-06
675,0.24,0.26,Interno,675,0.0003261219764986204,0.0003330780129355852,6.956036436964793e-06
676,0.26,0.26,Interno,676,0.00027602491309067516,0.000282913596090153,6.888682999477863e-06
677,0.28,0.26,Interno,677,0.00023055194913525356,0.0002373317791288889,6.779829993635341e-06
678,0.3,0.26,Interno,678,0.000190329754008146,0.0001969752662992593,6.6455122911133135e-06
679,0.32,0.26,Interno,679,0.0001555847853092203,0.00016208954153086418,6.504756221643876e-06
680,0.34,0.26,Interno,680,0.00012623558215351524,0.00013261595925143695,6.380377097921713e-06
681,0.36,0.26,Interno,681,0.00010197586768278376,0.00010827596941084442,6.300101728060658e-06
682,0.38,0.26,Interno,682,8.234809609488215e-05,8.864647671308638e-05,6.298380618204231e-06
683,0.4,0.26,Interno,683,6.680783011576801e-05,7.322633405629628e-05,6.418503940528269e-06
684,0.42,0.26,Interno,684,5.478458309940818e-05,6.149397018074073e-05,6.709387081332556e-06
685,0.44,0.26,Interno,685,4.577423879323663e-05,5.2956151524819736e-05,7.181912731583108e-06
686,0.46,0.26,Interno,686,3.956262425198139e-05,4.7187878289066645e-05,7.625254037085254e-06
687,0.48,0.26,Interno,687,3.620759842635892e-05,4.386341470814815e-05,7.655816281789226e-06
688,0.5,0.26,Interno,688,3.511072442509766e-05,4.2778453530864186e-05,7.667729105766524e-06
689,0.52,0.26,Interno,689,3.6207598426359784e-05,4.386341470814815e-05,7.655816281788365e-06
690,0.54,0.26,Interno,690,3.9562624251983884e-05,4.7187878289066686e-05,7.625254037082801e-06
691,0.56,0.26,Interno,691,4.5774238793241405e-05,5.295615152481978e-05,7.181912731578371e-06
692,0.58,0.26,Interno,692,5.4784583099415136e-05,6.149397018074072e-05,6.709387081325583e-06
693,0.6,0.26,Interno,693,6.680783011577695e-05,7.322633405629628e-05,6.418503940519324e-06
694,0.62,0.26,Interno,694,8.234809609489305e-05,8.864647671308638e-05,6.298380618193335e-06
695,0.64,0.26,Interno,695,0.00010197586768279635,0.00010827596941084442,6.300101728048068e-06
696,0.66,0.26,Interno,696,0.0001262355821535299,0.0001326159592514371,6.380377097907184e-06
697,0.68,0.26,Interno,697,0.00015558478530923762,0.00016208954153086426,6.504756221626637e-06
698,0.7000000000000001,0.26,Interno,698,0.00019032975400816546,0.00019697526629925945,6.645512291093988e-06
699,0.72,0.26,Interno,699,0.00023055194913527478,0.00023733177912888887,6.779829993614091e-06
700,0.74,0.26,Interno,700,0.000276024913090699,0.000282913596090153,6.88868299945401e-06
701,0.76,0.26,Interno,701,0.0003261219764986473,0.0003330780129355852,6.956036436937905e-06
702,0.78,0.26,Interno,702,0.00037971504652621835,0.000386683148491852,6.968101965633628e-06
703,0.8,0.26,Interno,703,0.00043506453002461554,0.0004419771222597532,6.912592235137644e-06
704,0.8200000000000001,0.26,Interno,704,0.0004897003334556172,0.0004964783662222224,6.77803276660522e-06
705,0.84,0.26,Interno,705,0.0005402938782438599,0.0005468470708603259,6.553192616466034e-06
706,0.86,0.26,Interno,706,0.0005825211078187572,0.000588747765377264,6.226657558506795e-06
707,0.88,0.26,Interno,707,0.0006109164963395692,0.0006167030321303705,5.786535790801295e-06
708,0.9,0.26,Interno,708,0.0006187180859134343,0.0006239383552711113,5.220269357677013e-06
709,0.92,0.26,Interno,709,0.0005977035821167193,0.0006022181035930863,4.51452147636703e-06
710,0.9400000000000001,0.26,Interno,710,0.0005380175334186899,0.0005416726475880294,3.6551141693395416e-06
711,0.96,0.26,Interno,711,0.00042798961367034933,0.0004306166107098077,2.626997039458358e-06
712,0.98,0.26,Interno,712,0.0002539440207788903,0.0002553582548464199,1.4142340675296107e-06
713,1.0,0.26,Dirichlet,713,0.0,-0.0,0.0
714,0.0,0.28,Dirichlet,714,0.0,0.0,0.0
715,0.02,0.28,Interno,715,0.00024753663488535384,0.00024898371292728886,1.4470780419350172e-06
716,0.04,0.28,Interno,716,0.00041478968653571656,0.0004174738773333333,2.684190797616723e-06
717,0.06,0.28,Interno,717,0.0005180646035283156,0.0005217935086933332,3.7289051650176352e-06
718,0.08,0.28,Interno,718,0.0005713707243956988,0.0005759685479992887,4.597823603589906e-06
719,0.1,0.28,Interno,719,0.0005866303136359617,0.0005919368806400004,5.306567004038725e-06
720,0.12,0.28,Interno,720,0.0005738783032324915,0.0005797480655530668,5.869762320575298e-06
721,0.14,0.28,Interno,721,0.000541452731748255,0.0005477537746488889,6.301042900633898e-06
722,0.16,0.28,Interno,722,0.0004961758663362035,0.0005027889425066666,6.6130761704630975e-06
723,0.18,0.28,Interno,723,0.00044352598291168814,0.00045034362634239995,6.817643430711813e-06
724,0.2,0.28,Interno,724,0.0003877997663427141,0.0003947255762488888,6.925809906174697e-06
725,0.22,0.28,Interno,725,0.00033226527846035524,0.00033921351570773335,6.948237247378104e-06
726,0.24,0.28,Interno,726,0.00027930543500217906,0.00028620113237333336,6.895697371154294e-06
727,0.26,0.28,Interno,727,0.00023055194913525353,0.00023733177912888887,6.779829993635341e-06
728,0.28,0.28,Interno,728,0.00018700975822035952,0.00019362388541439992,6.6141271940404036e-06
729,0.3,0.28,Interno,729,0.00014917204871062092,0.0001555870788266667,6.415030116045791e-06
730,0.32,0.28,Interno,730,0.00011712604514902852,0.0001233290169912888,6.202971842260291e-06
731,0.34,0.28,Interno,731,9.06495100523634e-05,9.665292970666657e-05,6.003419654303173e-06
732,0.36,0.28,Interno,732,6.929717725268566e-05,7.514587136e-05,5.8486941073143385e-06
733,0.38,0.28,Interno,733,5.2475112011840045e-05,5.825768361528885e-05,5.7825716034488046e-06
734,0.4,0.28,Interno,734,3.949772755053635e-05,4.537066837333329e-05,5.872940822796941e-06
735,0.42,0.28,Interno,735,2.9610055949636718e-05,3.5859971003733335e-05,6.249915054096617e-06
736,0.44,0.28,Interno,736,2.20013151777393e-05,2.9144673848888873e-05,7.143358671149573e-06
737,0.46,0.28,Interno,737,1.654848696636587e-05,2.4729599999999977e-05,8.181113033634107e-06
738,0.48,0.28,Interno,738,1.4480304729553601e-05,2.223782734506665e-05,7.757522615513049e-06
739,0.5,0.28,Interno,739,1.3672514626054001e-05,2.1433912888888875e-05,7.761398262834874e-06
740,0.52,0.28,Interno,740,1.4480304729554216e-05,2.2237827345066647e-05,7.75752261551243e-06
741,0.54,0.28,Interno,741,1.6548486966367707e-05,2.4729599999999984e-05,8.181113033632278e-06
742,0.56,0.28,Interno,742,2.2001315177743294e-05,2.9144673848888883e-05,7.143358671145589e-06
743,0.58,0.28,Interno,743,2.961005594964293e-05,3.5859971003733294e-05,6.2499150540903656e-06
744,0.6,0.28,Interno,744,3.949772755054449e-05,4.537066837333329e-05,5.872940822788803e-06
745,0.62,0.28,Interno,745,5.2475112011850155e-05,5.825768361528886e-05,5.782571603438708e-06
746,0.64,0.28,Interno,746,6.92971772526977e-05,7.514587136e-05,5.84869410730229e-06
747,0.66,0.28,Interno,747,9.064951005237763e-05,9.665292970666668e-05,6.003419654289051e-06
748,0.68,0.28,Interno,748,0.0001171260451490459,0.00012332901699128892,6.2029718422430255e-06
749,0.7000000000000001,0.28,Interno,749,0.00014917204871064065,0.00015558707882666676,6.415030116026113e-06
750,0.72,0.28,Interno,750,0.00018700975822038142,0.00019362388541439992,6.614127194018503e-06
751,0.74,0.28,Interno,751,0.00023055194913527865,0.00023733177912888887,6.779829993610215e-06
752,0.76,0.28,Interno,752,0.0002793054350022076,0.00028620113237333336,6.895697371125779e-06
753,0.78,0.28,Interno,753,0.00033226527846038733,0.00033921351570773335,6.948237247346011e-06
754,0.8,0.28,Interno,754,0.00038779976634274873,0.00039472557624888906,6.925809906140328e-06
755,0.8200000000000001,0.28,Interno,755,0.0004435259829117243,0.0004503436263424002,6.817643430675926e-06
756,0.84,0.28,Interno,756,0.0004961758663362395,0.0005027889425066666,6.613076170427102e-06
757,0.86,0.28,Interno,757,0.0005414527317482904,0.0005477537746488889,6.3010429005984445e-06
758,0.88,0.28,Interno,758,0.0005738783032325263,0.0005797480655530667,5.8697623205403865e-06
759,0.9,0.28,Interno,759,0.000586630313635994,0.0005919368806400002,5.306567004006199e-06
760,0.92,0.28,Interno,760,0.0005713707243957276,0.0005759685479992887,4.597823603561067e-06
761,0.9400000000000001,0.28,Interno,761,0.0005180646035283401,0.0005217935086933331,3.728905164993024e-06
762,0.96,0.28,Interno,762,0.0004147896865357345,0.00041747387733333344,2.684190797598942e-06
763,0.98,0.28,Interno,763,0.0002475366348853643,0.0002489837129272891,1.4470780419247715e-06
764,1.0,0.28,Dirichlet,764,0.0,-0.0,0.0
765,0.0,0.3,Dirichlet,765,0.0,0.0,0.0
766,0.02,0.3,Interno,766,0.0002408157282290307,0.00024229057381925927,1.4748455902285679e-06
767,0.04,0.3,Interno,767,0.00040124517439071557,0.00040397726606222225,2.732091671506676e-06
768,0.06,0.3,Interno,768,0.0004979548440399211,0.000501744851128889,3.790007088967911e-06
769,0.08,0.3,Interno,769,0.0005452330424427044,0.0005498988650192592,4.6658225765547736e-06
770,0.1,0.3,Interno,770,0.000555207644285452,0.0005605833333333336,5.375689047881641e-06
771,0.12,0.3,Interno,771,0.0005380541907477826,0.0005439888224711112,5.93463172332857e-06
772,0.14,0.3,Interno,772,0.0005021943091263903,0.0005085508140325926,6.356504906202356e-06
773,0.16,0.3,Interno,773,0.0004544844421856361,0.00046113840241777764,6.653960232141541e-06
774,0.18,0.3,Interno,774,0.00040039486018389497,0.0004072333156266667,6.838455442771717e-06
775,0.2,0.3,Interno,775,0.0003441789055497751,0.0003510992592592592,6.9203537094841144e-06
776,0.22,0.3,Interno,776,0.00028903238825916873,0.0002959415837155558,6.909195456387062e-06
777,0.24,0.3,Interno,777,0.0002372430177254499,0.00024405727459555563,6.8142568701057315e-06
778,0.26,0.3,Interno,778,0.00019032975400814614,0.0001969752662992593,6.645512291113178e-06
779,0.28,0.3,Interno,779,0.00014917204871062097,0.0001555870788266667,6.415030116045737e-06
780,0.3,0.3,Interno,780,0.00011412919115407513,0.00012026777777777784,6.138586623702713e-06
781,0.32,0.3,Interno,781,8.515030396789935e-05,9.09872575525926e-05,5.836953584693254e-06
782,0.34,0.3,Interno,782,6.187543992326088e-05,6.741184775111111e-05,5.536407827850235e-06
783,0.36,0.3,Interno,783,4.372700258108897e-05,4.899624277333337e-05,5.2692401922443965e-06
784,0.38,0.3,Interno,784,2.9989876506134797e-05,3.506575461925928e-05,5.0758781131244856e-06
785,0.4,0.3,Interno,785,1.9878208415507785e-05,2.4888888888888903e-05,5.010680473381118e-06
786,0.42,0.3,Interno,786,1.2492825511248069e-05,1.7740243982222253e-05,5.247418470974184e-06
787,0.44,0.3,Interno,787,6.0170322967299234e-06,1.2953733499259274e-05,6.936701202529351e-06
788,0.46,0.3,Interno,788,-2.1037167158907867e-07,9.96613184000001e-06,1.0176503511589089e-05
789,0.48,0.3,Interno,789,9.398033441165566e-07,8.350943004444457e-06,7.4111396603279e-06
790,0.5,0.3,Interno,790,0.0,7.842592592592605e-06,7.842592592592605e-06
791,0.52,0.3,Interno,791,9.398033441170083e-07,8.350943004444456e-06,7.411139660327447e-06
792,0.54,0.3,Interno,792,-2.1037167158893864e-07,9.966131840000018e-06,1.0176503511588957e-05
793,0.56,0.3,Interno,793,6.0170322967325425e-06,1.2953733499259283e-05,6.93670120252674e-06
794,0.58,0.3,Interno,794,1.2492825511252561e-05,1.7740243982222226e-05,5.247418470969664e-06
795,0.6,0.3,Interno,795,1.9878208415514327e-05,2.48888888888889e-05,5.010680473374572e-06
796,0.62,0.3,Interno,796,2.998987650614355e-05,3.5065754619259276e-05,5.075878113115724e-06
797,0.64,0.3,Interno,797,4.372700258109976e-05,4.899624277333337e-05,5.269240192233609e-06
798,0.66,0.3,Interno,798,6.187543992327442e-05,6.74118477511112e-05,5.536407827836778e-06
799,0.68,0.3,Interno,799,8.515030396791622e-05,9.098725755259271e-05,5.836953584676489e-06
800,0.7000000000000001,0.3,Interno,800,0.00011412919115409492,0.00012026777777777799,6.138586623683076e-06
801,0.72,0.3,Interno,801,0.00014917204871064347,0.00015558707882666674,6.415030116023267e-06
802,0.74,0.3,Interno,802,0.000190329754008172,0.00019697526629925926,6.6455122910872655e-06
803,0.76,0.3,Interno,803,0.00023724301772547963,0.00024405727459555563,6.814256870075997e-06
804,0.78,0.3,Interno,804,0.0002890323882592025,0.0002959415837155557,6.909195456353181e-06
805,0.8,0.3,Interno,805,0.0003441789055498122,0.00035109925925925947,6.9203537094472516e-06
806,0.8200000000000001,0.3,Interno,806,0.0004003948601839342,0.00040723331562666696,6.83845544273274e-06
807,0.84,0.3,Interno,807,0.00045448444218567475,0.0004611384024177777,6.653960232102943e-06
808,0.86,0.3,Interno,808,0.0005021943091264283,0.0005085508140325925,6.356504906164192e-06
809,0.88,0.3,Interno,809,0.0005380541907478198,0.0005439888224711112,5.934631723291382e-06
810,0.9,0.3,Interno,810,0.0005552076442854873,0.0005605833333333336,5.375689047846296e-06
811,0.92,0.3,Interno,811,0.000545233042442736,0.0005498988650192592,4.665822576523223e-06
812,0.9400000000000001,0.3,Interno,812,0.0004979548440399465,0.0005017448511288884,3.79000708894189e-06
813,0.96,0.3,Interno,813,0.00040124517439073454,0.00040397726606222246,2.7320916714879194e-06
814,0.98,0.3,Interno,814,0.0002408157282290418,0.00024229057381925948,1.4748455902176716e-06
815,1.0,0.3,Dirichlet,815,0.0,-0.0,0.0
816,0.0,0.32,Dirichlet,816,0.0,0.0,0.0
817,0.02,0.32,Interno,817,0.00023407860274508055,0.0002355769632439308,1.4983604988502589e-06
818,0.04,0.32,Interno,818,0.00038788030678166074,0.00039065264431407406,2.7723375324133215e-06
819,0.06,0.32,Interno,819,0.00047837629587830377,0.00048221717693629613,3.840881057992369e-06
820,0.08,0.32,Interno,820,0.00052008621504544,0.0005248080515425973,4.721836497157306e-06
821,0.1,0.32,Interno,821,0.0005253038451301736,0.0005307357229511111,5.431877820937544e-06
822,0.12,0.32,Interno,822,0.0005043127676791821,0.0005102991910381038,5.986423358921738e-06
823,0.14,0.32,Interno,823,0.0004655920222042919,0.0004719915544019751,6.399532197683198e-06
824,0.16,0.32,Interno,824,0.0004160117510762629,0.00042269553701925904,6.683785942996126e-06
825,0.18,0.32,Interno,825,0.00036101881144693987,0.00036786898789262223,6.850176445682369e-06
826,0.2,0.32,Interno,826,0.00030481230124048303,0.0003117203536908641,6.908052450381084e-06
827,0.22,0.32,Interno,827,0.00025050888782873906,0.00025737412438091853,6.865236552179479e-06
828,0.24,0.32,Interno,828,0.0002002977406708832,0.00020702625185185187,6.728511180968655e-06
829,0.26,0.32,Interno,829,0.00015558478530922055,0.00016208954153086412,6.504756221643578e-06
830,0.28,0.32,Interno,830,0.0001171260451490288,0.0001233290169912888,6.202971842260007e-06
831,0.3,0.32,Interno,831,8.515030396789963e-05,9.09872575525926e-05,5.836953584692969e-06
832,0.32,0.32,Interno,832,5.9472432336037565e-05,6.489970887237527e-05,5.427276536337707e-06
833,0.34,0.32,Interno,833,3.959947175634334e-05,4.459996653037033e-05,5.000494774026992e-06
834,0.36,0.32,Interno,834,2.4828306659222484e-05,2.9415032604444442e-05,4.586725945221958e-06
835,0.38,0.32,Interno,835,1.433331000379581e-05,1.8550545238597524e-05,4.217235234801714e-06
836,0.4,0.32,Interno,836,7.338626316333875e-06,1.116598120296295e-05,3.827354886629076e-06
837,0.42,0.32,Interno,837,3.6627565383177187e-06,6.43983144580741e-06,2.777074907489691e-06
838,0.44,0.32,Interno,838,-1.542460571851743e-06,3.6247496375308594e-06,5.167210209382603e-06
839,0.46,0.32,Neumann,839,-1.6074213139732283e-05,2.092673706666662e-06,1.8166886846398945e-05
840,0.48,0.32,Neumann,840,-2.4891330940025974e-06,1.3699203678814791e-06,3.859053461884077e-06
841,0.5,0.32,Neumann,841,-7.615983042683279e-06,1.162252641975307e-06,8.778235684658585e-06
842,0.52,0.32,Neumann,842,-2.4891330940010075e-06,1.3699203678814787e-06,3.859053461882486e-06
843,0.54,0.32,Neumann,843,-1.6074213139736348e-05,2.092673706666666e-06,1.8166886846403014e-05
844,0.56,0.32,Interno,844,-1.5424605718507847e-06,3.6247496375308654e-06,5.16721020938165e-06
845,0.58,0.32,Interno,845,3.662756538319455e-06,6.439831445807394e-06,2.7770749074879386e-06
846,0.6,0.32,Interno,846,7.338626316337756e-06,1.116598120296295e-05,3.827354886625195e-06
847,0.62,0.32,Interno,847,1.4333310003802261e-05,1.855054523859752e-05,4.2172352347952595e-06
848,0.64,0.32,Interno,848,2.4828306659231506e-05,2.9415032604444435e-05,4.586725945212929e-06
849,0.66,0.32,Interno,849,3.959947175635549e-05,4.459996653037036e-05,5.000494774014869e-06
850,0.68,0.32,Interno,850,5.9472432336053624e-05,6.489970887237535e-05,5.427276536321729e-06
851,0.7000000000000001,0.32,Interno,851,8.5150303967919e-05,9.098725755259264e-05,5.836953584673643e-06
852,0.72,0.32,Interno,852,0.00011712604514905145,0.0001233290169912888,6.2029718422373605e-06
853,0.74,0.32,Interno,853,0.00015558478530924708,0.00016208954153086412,6.504756221617042e-06
854,0.76,0.32,Interno,854,0.00020029774067091414,0.00020702625185185187,6.7285111809377285e-06
855,0.78,0.32,Interno,855,0.000250508887828774,0.0002573741243809185,6.865236552144459e-06
856,0.8,0.32,Interno,856,0.00030481230124052217,0.00031172035369086433,6.908052450342161e-06
857,0.8200000000000001,0.32,Interno,857,0.0003610188114469815,0.00036786898789262245,6.8501764456409524e-06
858,0.84,0.32,Interno,858,0.00041601175107630405,0.00042269553701925914,6.683785942955089e-06
859,0.86,0.32,Interno,859,0.0004655920222043327,0.00047199155440197507,6.399532197642378e-06
860,0.88,0.32,Interno,860,0.0005043127676792217,0.0005102991910381038,5.986423358882165e-06
861,0.9,0.32,Interno,861,0.0005253038451302112,0.0005307357229511111,5.431877820899923e-06
862,0.92,0.32,Interno,862,0.000520086215045474,0.0005248080515425975,4.721836497123587e-06
863,0.9400000000000001,0.32,Interno,863,0.0004783762958783315,0.00048221717693629597,3.8408810579644505e-06
864,0.96,0.32,Interno,864,0.00038788030678168096,0.0003906526443140743,2.772337532393318e-06
865,0.98,0.32,Interno,865,0.00023407860274509196,0.00023557696324393097,1.4983604988390103e-06
866,1.0,0.32,Dirichlet,866,0.0,-0.0,0.0
867,0.0,0.34,Dirichlet,867,0.0,0.0,0.0
868,0.02,0.34,Interno,868,0.00022756569095218871,0.00022908401367703696,1.5183227248482503e-06
869,0.04,0.34,Interno,869,0.00037511344474207384,0.00037791976361528884,2.8063188732149963e-06
870,0.06,0.34,Interno,870,0.0004598693110206127,0.0004637529271779554,3.883616157342694e-06
871,0.08,0.34,Interno,871,0.0004965429260918032,0.0005013116123970368,4.76868630523361e-06
872,0.1,0.34,Interno,872,0.0004975602581954995,0.0005030390158933336,5.4787576978341124e-06
873,0.12,0.34,Interno,873,0.0004732860454497293,0.00047931574044444443,6.029694994715159e-06
