n,x,y,tipo,idx_unknown,u_num,u_a,EA
293,0.15000000000000002,0.17500000000000002,Interno,293,0.0007301621142907487,0.0007388713599310978,8.70924564034918e-06
294,0.17500000000000002,0.17500000000000002,Interno,294,0.0006923776227050046,0.0007016566358100038,9.279013104999132e-06
295,0.2,0.17500000000000002,Interno,295,0.000641108498460479,0.0006507891391782405,9.680640717761482e-06
296,0.225,0.17500000000000002,Interno,296,0.0005830320275084266,0.0005929741770426432,9.942149534216587e-06
297,0.25,0.17500000000000002,Interno,297,0.0005231226795102351,0.0005332132246229381,1.0090545112703057e-05
298,0.275,0.17500000000000002,Interno,298,0.00046494377009731783,0.0004750957771583835,1.0152007061065688e-05
299,0.30000000000000004,0.17500000000000002,Interno,299,0.00041091391855524174,0.0004210658232964406,1.0151904741198862e-05
300,0.325,0.17500000000000002,Interno,300,0.0003625484665003362,0.0003726629400634764,1.0114473563140177e-05
301,0.35000000000000003,0.17500000000000002,Interno,301,0.00032067610730303656,0.0003307380094174983,1.0061902114461756e-05
302,0.375,0.17500000000000002,Interno,302,0.00028563108320461643,0.00029564355638292075,1.0012473178304317e-05
303,0.4,0.17500000000000002,Interno,303,0.00025742121627469073,0.00026739870876736085,9.977492492670116e-06
304,0.42500000000000004,0.17500000000000002,Interno,304,0.00023587083008415381,0.00024582877846046717,9.957948376313353e-06
305,0.45,0.17500000000000002,Interno,305,0.00022073406006129228,0.0002306794643147785,9.945404253486236e-06
306,0.47500000000000003,0.17500000000000002,Interno,306,0.0002117722980888501,0.00022170567660861526,9.933378519765175e-06
307,0.5,0.17500000000000002,Interno,307,0.0002088067771153653,0.000218734983091001,9.928205975635694e-06
308,0.525,0.17500000000000002,Interno,308,0.00021177229808885253,0.00022170567660861526,9.933378519762736e-06
309,0.55,0.17500000000000002,Interno,309,0.00022073406006129686,0.0002306794643147785,9.945404253481656e-06
310,0.5750000000000001,0.17500000000000002,Interno,310,0.00023587083008416086,0.00024582877846046717,9.957948376306306e-06
311,0.6000000000000001,0.17500000000000002,Interno,311,0.0002574212162746996,0.000267398708767361,9.977492492661388e-06
312,0.625,0.17500000000000002,Interno,312,0.00028563108320462733,0.00029564355638292075,1.0012473178293421e-05
313,0.65,0.17500000000000002,Interno,313,0.00032067610730304887,0.00033073800941749843,1.0061902114449559e-05
314,0.675,0.17500000000000002,Interno,314,0.0003625484665003496,0.00037266294006347634,1.0114473563126733e-05
315,0.7000000000000001,0.17500000000000002,Interno,315,0.0004109139185552562,0.0004210658232964409,1.0151904741184659e-05
316,0.7250000000000001,0.17500000000000002,Interno,316,0.00046494377009733334,0.00047509577715838385,1.0152007061050509e-05
317,0.75,0.17500000000000002,Interno,317,0.000523122679510252,0.0005332132246229381,1.0090545112686144e-05
318,0.775,0.17500000000000002,Interno,318,0.0005830320275084453,0.0005929741770426432,9.94214953419783e-06
319,0.8,0.17500000000000002,Interno,319,0.000641108498460499,0.0006507891391782408,9.68064071774175e-06
320,0.8250000000000001,0.17500000000000002,Interno,320,0.0006923776227050252,0.0007016566358100044,9.279013104979182e-06
321,0.8500000000000001,0.17500000000000002,Interno,321,0.0007301621142907693,0.000738871359931098,8.709245640328798e-06
322,0.875,0.17500000000000002,Interno,322,0.0007457648967456582,0.000753706942522967,7.94204577730885e-06
323,0.9,0.17500000000000002,Interno,323,0.0007281267540899905,0.0007350733439127602,6.946589822769697e-06
324,0.925,0.17500000000000002,Interno,324,0.0006634585772989511,0.0006691488667127818,5.690289413830718e-06
325,0.9500000000000001,0.17500000000000002,Interno,325,0.0005348481977891088,0.0005389867903419772,4.138592552868419e-06
326,0.9750000000000001,0.17500000000000002,Interno,326,0.00032184181120911064,0.00032409662712944766,2.254815920337027e-06
327,1.0,0.17500000000000002,Dirichlet,327,0.0,-0.0,0.0
328,0.0,0.2,Dirichlet,328,0.0,0.0,0.0
329,0.025,0.2,Interno,329,0.0003207360997617172,0.00032313849103009267,2.4023912683754822e-06
330,0.05,0.2,Interno,330,0.000528194336025924,0.0005325916975308642,4.397361504940192e-06
331,0.07500000000000001,0.2,Interno,331,0.0006485920485260643,0.0006546199840856481,6.027935559583825e-06
332,0.1,0.2,Interno,332,0.0007037765306983417,0.0007111111111111115,7.334580412769721e-06
333,0.125,0.2,Interno,333,0.0007117170680375026,0.0007200724223572531,8.355354319750552e-06
334,0.15000000000000002,0.2,Interno,334,0.0006869688158921206,0.0006960949074074072,9.126091515286594e-06
335,0.17500000000000002,0.2,Interno,335,0.0006411084984604787,0.0006507891391782406,9.680640717761916e-06
336,0.2,0.2,Interno,336,0.000583141912258602,0.0005931930864197531,1.0051174161151066e-05
337,0.225,0.2,Interno,337,0.0005198832272912932,0.0005301518012152779,1.0268573923984743e-05
338,0.25,0.2,Interno,338,0.00045630610410048004,0.0004666689814814816,1.0362877381001544e-05
339,0.275,0.2,Interno,339,0.0003958666894756721,0.0004062304084683641,1.0363718992691985e-05
340,0.30000000000000004,0.2,Interno,340,0.0003407986159469301,0.0003510992592592591,1.0300643312329005e-05
341,0.325,0.2,Interno,341,0.00029238021024147437,0.00030258329427083333,1.0203084029358962e-05
342,0.35000000000000003,0.2,Interno,342,0.0002511742767197234,0.0002612739197530862,1.009964303336279e-05
343,0.375,0.2,Interno,343,0.00021724130315993567,0.0002272571252893518,1.0015822129416131e-05
344,0.4,0.2,Interno,344,0.00019032790875166204,0.00020029629629629624,9.968387544634198e-06
345,0.42500000000000004,0.2,Interno,345,0.00017003180798883487,0.00017998690152391965,9.955093535084783e-06
346,0.45,0.2,Interno,346,0.00015593416636243366,0.00016588305555555551,9.94888919312185e-06
347,0.47500000000000003,0.2,Interno,347,0.00014766870528769104,0.0001575959563078703,9.927251020179267e-06
348,0.5,0.2,Interno,348,0.00014494748200225504,0.00015486419753086417,9.916715528609133e-06
349,0.525,0.2,Interno,349,0.0001476687052876932,0.0001575959563078703,9.927251020177099e-06
350,0.55,0.2,Interno,350,0.00015593416636243805,0.00016588305555555557,9.948889193117514e-06
351,0.5750000000000001,0.2,Interno,351,0.0001700318079888422,0.0001799869015239198,9.9550935350776e-06
352,0.6000000000000001,0.2,Interno,352,0.00019032790875167142,0.00020029629629629634,9.968387544624928e-06
353,0.625,0.2,Interno,353,0.0002172413031599472,0.0002272571252893518,1.0015822129404612e-05
354,0.65,0.2,Interno,354,0.0002511742767197365,0.00026127391975308637,1.0099643033349888e-05
355,0.675,0.2,Interno,355,0.0002923802102414892,0.0003025832942708334,1.0203084029344162e-05
356,0.7000000000000001,0.2,Interno,356,0.0003407986159469458,0.0003510992592592594,1.030064331231361e-05
357,0.7250000000000001,0.2,Interno,357,0.00039586668947568947,0.00040623040846836427,1.03637189926748e-05
358,0.75,0.2,Interno,358,0.00045630610410049945,0.0004666689814814816,1.0362877380982137e-05
359,0.775,0.2,Interno,359,0.0005198832272913143,0.0005301518012152779,1.0268573923963601e-05
360,0.8,0.2,Interno,360,0.0005831419122586249,0.0005931930864197531,1.005117416112819e-05
361,0.8250000000000001,0.2,Interno,361,0.0006411084984605022,0.0006507891391782409,9.680640717738714e-06
362,0.8500000000000001,0.2,Interno,362,0.0006869688158921441,0.0006960949074074075,9.126091515263392e-06
363,0.875,0.2,Interno,363,0.0007117170680375262,0.0007200724223572531,8.355354319726917e-06
364,0.9,0.2,Interno,364,0.0007037765306983637,0.0007111111111111114,7.334580412747711e-06
365,0.925,0.2,Interno,365,0.0006485920485260825,0.000654619984085648,6.027935559565502e-06
366,0.9500000000000001,0.2,Interno,366,0.0005281943360259374,0.0005325916975308639,4.397361504926531e-06
367,0.9750000000000001,0.2,Interno,367,0.0003207360997617244,0.0003231384910300917,2.4023912683672965e-06
368,1.0,0.2,Dirichlet,368,0.0,-0.0,0.0
369,0.0,0.225,Dirichlet,369,0.0,0.0,0.0
370,0.025,0.225,Interno,370,0.0003153527403560693,0.00031787420308430995,2.5214627282406647e-06
371,0.05,0.225,Interno,371,0.0005145121238466484,0.0005191147681342232,4.602644287574824e-06
372,0.07500000000000001,0.225,Interno,372,0.0006251816644607877,0.00063147189839681,6.290233936022296e-06
373,0.1,0.225,Interno,373,0.0006703492644855074,0.0006779773413085942,7.628076823086821e-06
374,0.125,0.225,Interno,374,0.0006688234849085337,0.0006774807959662543,8.657311057720619e-06
375,0.15000000000000002,0.225,Interno,375,0.0006357391175502,0.000645155668741862,9.416551191662021e-06
376,0.17500000000000002,0.225,Interno,376,0.0005830320275084265,0.0005929741770426432,9.942149534216695e-06
377,0.2,0.225,Interno,377,0.0005198832272912932,0.0005301518012152779,1.0268573923984743e-05
378,0.225,0.225,Interno,378,0.0004531321456894037,0.0004635610845947269,1.0428938905323215e-05
379,0.25,0.225,Interno,379,0.00038765907827479707,0.0003981147816975912,1.0455703422794114e-05
380,0.275,0.225,Interno,380,0.00032673686458609163,0.0003371183545600043,1.0381489973912688e-05
381,0.30000000000000004,0.225,Interno,381,0.00027235191712026997,0.000282591817220052,1.023990009978203e-05
382,0.325,0.225,Interno,382,0.00022549476615115147,0.00023556092834472661,1.0066162193575148e-05
383,0.35000000000000003,0.225,Interno,383,0.00018642028213316613,0.00019631773200141063,9.897449868244494e-06
384,0.375,0.225,Interno,384,0.00015487842234448534,0.0001646504465738933,9.772024229407964e-06
385,0.4,0.225,Interno,385,0.00013032039400293966,0.00014004270182291673,9.722307819977067e-06
386,0.42500000000000004,0.225,Interno,386,0.0001120935759832244,0.00012184212409125435,9.748548108029953e-06
387,0.45,0.225,Interno,387,9.962257364162247e-05,0.00010939826965332038,9.775696011697909e-06
388,0.47500000000000003,0.225,Interno,388,9.24492892939707e-05,0.00010216990620930996,9.720616915339256e-06
389,0.5,0.225,Interno,389,9.010598723185068e-05,9.98016425238716e-05,9.695655292020917e-06
390,0.525,0.225,Interno,390,9.244928929397283e-05,0.00010216990620930997,9.720616915337142e-06
391,0.55,0.225,Interno,391,9.962257364162678e-05,0.00010939826965332041,9.775696011693626e-06
392,0.5750000000000001,0.225,Interno,392,0.00011209357598323153,0.00012184212409125446,9.748548108022933e-06
393,0.6000000000000001,0.225,Interno,393,0.0001303203940029489,0.00014004270182291684,9.722307819967933e-06
394,0.625,0.225,Interno,394,0.00015487842234449716,0.0001646504465738933,9.772024229396146e-06
395,0.65,0.225,Interno,395,0.00018642028213317958,0.0001963177320014107,9.897449868231131e-06
396,0.675,0.225,Interno,396,0.0002254947661511665,0.0002355609283447267,1.0066162193560186e-05
397,0.7000000000000001,0.225,Interno,397,0.0002723519171202869,0.0002825918172200523,1.0239900099765441e-05
398,0.7250000000000001,0.225,Interno,398,0.0003267368645861104,0.00033711835456000453,1.0381489973894148e-05
399,0.75,0.225,Interno,399,0.00038765907827481816,0.0003981147816975912,1.0455703422773026e-05
400,0.775,0.225,Interno,400,0.0004531321456894273,0.00046356108459472676,1.0428938905299471e-05
401,0.8,0.225,Interno,401,0.0005198832272913184,0.0005301518012152781,1.0268573923959698e-05
402,0.8250000000000001,0.225,Interno,402,0.0005830320275084522,0.0005929741770426435,9.942149534191325e-06
403,0.8500000000000001,0.225,Interno,403,0.0006357391175502262,0.0006451556687418624,9.416551191636108e-06
404,0.875,0.225,Interno,404,0.0006688234849085605,0.0006774807959662543,8.65731105769384e-06
405,0.9,0.225,Interno,405,0.0006703492644855323,0.000677977341308594,7.6280768230616676e-06
406,0.925,0.225,Interno,406,0.0006251816644608086,0.0006314718983968097,6.290233936001154e-06
407,0.9500000000000001,0.225,Interno,407,0.0005145121238466635,0.0005191147681342228,4.60264428755932e-06
408,0.9750000000000001,0.225,Interno,408,0.0003153527403560773,0.0003178742030843089,2.5214627282316117e-06
409,1.0,0.225,Dirichlet,409,0.0,-0.0,0.0
410,0.0,0.25,Dirichlet,410,0.0,0.0,0.0
411,0.025,0.25,Interno,411,0.00030716256321015325,0.0003097788713243273,2.61630811417403e-06
412,0.05,0.25,Interno,412,0.0004964308756202314,0.0005011937210648149,4.762845444583434e-06
413,0.07500000000000001,0.25,Interno,413,0.0005967402588357693,0.0006032298397488063,6.489580913037005e-06
414,0.1,0.25,Interno,414,0.000632001707660879,0.0006398450520833336,7.84334442245464e-06
415,0.125,0.25,Interno,415,0.0006216785704287397,0.0006305464991816767,8.867928752937047e-06
416,0.15000000000000002,0.25,Interno,416,0.0005813302213979215,0.0005909344618055554,9.604240407633875e-06
417,0.17500000000000002,0.25,Interno,417,0.0005231226795102352,0.000533213224622938,1.009054511270284e-05
418,0.2,0.25,Interno,418,0.00045630610410048026,0.0004666689814814816,1.0362877381001328e-05
419,0.225,0.25,Interno,419,0.0003876590782747971,0.0003981147816975912,1.045570342279406e-05
420,0.25,0.25,Interno,420,0.0003218996012184202,0.00033230251736111107,1.0402916142690857e-05
421,0.275,0.25,Interno,421,0.00026206279487963593,0.00027230195165563507,1.0239156775999133e-05
422,0.30000000000000004,0.25,Interno,422,0.00020984549131142794,0.00021984678819444436,1.0001296883016422e-05
423,0.325,0.25,Interno,423,0.00016591786469085808,0.00017564778137207037,9.729916681212289e-06
424,0.35000000000000003,0.25,Interno,424,0.0001302013783607369,0.0001396728877314814,9.471509370744495e-06
425,0.375,0.25,Interno,425,0.00010211053214859544,0.0001113944583468967,9.283926198301267e-06
426,0.4,0.25,Interno,426,8.076197025391047e-05,9.000347222222221e-05,9.24150196831174e-06
427,0.42500000000000004,0.25,Interno,427,6.520077778710654e-05,7.459081070511425e-05,9.390032918007706e-06
428,0.45,0.25,Interno,428,5.475636341107277e-05,6.429557291666666e-05,9.539209505593888e-06
429,0.47500000000000003,0.25,Interno,429,4.907874744194598e-05,5.842043219672308e-05,9.341684754777095e-06
430,0.5,0.25,Interno,430,4.7230426649950775e-05,5.651403356481481e-05,9.283606914864034e-06
431,0.525,0.25,Interno,431,4.907874744194766e-05,5.842043219672308e-05,9.341684754775415e-06
432,0.55,0.25,Interno,432,5.4756363411076584e-05,6.42955729166667e-05,9.539209505590114e-06
433,0.5750000000000001,0.25,Interno,433,6.520077778711324e-05,7.459081070511433e-05,9.390032918001092e-06
434,0.6000000000000001,0.25,Interno,434,8.076197025391937e-05,9.000347222222229e-05,9.241501968302918e-06
435,0.625,0.25,Interno,435,0.00010211053214860716,0.0001113944583468967,9.283926198289544e-06
436,0.65,0.25,Interno,436,0.00013020137836075054,0.0001396728877314816,9.471509370731051e-06
437,0.675,0.25,Interno,437,0.00016591786469087383,0.00017564778137207042,9.729916681196595e-06
438,0.7000000000000001,0.25,Interno,438,0.00020984549131144602,0.0002198467881944446,1.0001296882998587e-05
439,0.7250000000000001,0.25,Interno,439,0.0002620627948796561,0.00027230195165563534,1.0239156775979238e-05
440,0.75,0.25,Interno,440,0.00032189960121844276,0.00033230251736111107,1.0402916142668306e-05
441,0.775,0.25,Interno,441,0.0003876590782748225,0.0003981147816975912,1.045570342276869e-05
442,0.8,0.25,Interno,442,0.00045630610410050775,0.00046666898148148164,1.0362877380973897e-05
443,0.8250000000000001,0.25,Interno,443,0.000523122679510264,0.0005332132246229386,1.0090545112674543e-05
444,0.8500000000000001,0.25,Interno,444,0.0005813302213979509,0.0005909344618055558,9.604240407604927e-06
445,0.875,0.25,Interno,445,0.0006216785704287692,0.0006305464991816767,8.867928752907556e-06
446,0.9,0.25,Interno,446,0.0006320017076609063,0.0006398450520833335,7.84334442242721e-06
447,0.925,0.25,Interno,447,0.0005967402588357927,0.0006032298397488062,6.489580913013587e-06
448,0.9500000000000001,0.25,Interno,448,0.000496430875620249,0.0005011937210648144,4.7628454445654365e-06
449,0.9750000000000001,0.25,Interno,449,0.00030716256321016306,0.0003097788713243263,2.616308114163242e-06
450,1.0,0.25,Dirichlet,450,0.0,-0.0,0.0
451,0.0,0.275,Dirichlet,451,0.0,0.0,0.0
452,0.025,0.275,Interno,452,0.0002973434896995078,0.00030003437380190254,2.6908841023947174e-06
453,0.05,0.275,Interno,453,0.0004760296927766262,0.00048091544841248325,4.885755635857046e-06
454,0.07500000000000001,0.275,Interno,454,0.0005660054842406279,0.000572642995763708,6.637511523080062e-06
455,0.1,0.275,Interno,455,0.0005919196997117863,0.0005999153078884551,7.995608176668756e-06
456,0.125,0.275,Interno,456,0.0005737364081852993,0.0005827425086880906,9.006100502791299e-06
457,0.15000000000000002,0.275,Interno,457,0.0005273131049080661,0.0005370248193133317,9.711714405265552e-06
458,0.17500000000000002,0.275,Interno,458,0.00046494377009731794,0.00047509577715838363,1.0152007061065688e-05
459,0.2,0.275,Interno,459,0.0003958666894756722,0.0004062304084683641,1.0363718992691931e-05
460,0.225,0.275,Interno,460,0.0003267368645860915,0.0003371183545600043,1.0381489973912796e-05
461,0.25,0.275,Interno,461,0.0002620627948796358,0.0002723019516556351,1.0239156775999295e-05
462,0.275,0.275,Interno,462,0.00020460752076128532,0.0002145792643304517,9.971743569166393e-06
463,0.30000000000000004,0.275,Interno,463,0.00015575429813249395,0.0001653720725730612,9.617774440567244e-06
464,0.325,0.275,Interno,464,0.00011583795986457667,0.00012505881245930984,9.220852594733173e-06
465,0.35000000000000003,0.275,Interno,465,8.444123454748784e-05,9.327247043939277e-05,8.831235891904938e-06
466,0.375,0.275,Interno,466,6.0642286244461165e-05,6.916343123824507e-05,8.521144993783902e-06
467,0.4,0.275,Interno,467,4.317551084436085e-05,5.1627279369212895e-05,8.451768524852045e-06
468,0.42500000000000004,0.275,Interno,468,3.057560147565364e-05,3.949755426100739e-05,8.921952785353752e-06
469,0.45,0.275,Interno,469,2.215645083843044e-05,3.1703458997938335e-05,9.547008159507895e-06
470,0.47500000000000003,0.275,Interno,470,1.8667716644252058e-05,2.7392522673430234e-05,8.724806029178176e-06
471,0.5,0.275,Interno,471,1.7360005203579676e-05,2.6018216356819027e-05,8.65821115323935e-06
472,0.525,0.275,Interno,472,1.8667716644253275e-05,2.7392522673430234e-05,8.72480602917696e-06
473,0.55,0.275,Interno,473,2.2156450838433147e-05,3.170345899793834e-05,9.547008159505195e-06
474,0.5750000000000001,0.275,Interno,474,3.0575601475659255e-05,3.949755426100742e-05,8.921952785348168e-06
475,0.6000000000000001,0.275,Interno,475,4.31755108443687e-05,5.162727936921296e-05,8.451768524844266e-06
476,0.625,0.275,Interno,476,6.0642286244472115e-05,6.916343123824505e-05,8.521144993772938e-06
477,0.65,0.275,Interno,477,8.444123454750097e-05,9.327247043939284e-05,8.831235891891873e-06
478,0.675,0.275,Interno,478,0.00011583795986459205,0.00012505881245930992,9.220852594717872e-06
479,0.7000000000000001,0.275,Interno,479,0.0001557542981325121,0.00016537207257306144,9.617774440549327e-06
480,0.7250000000000001,0.275,Interno,480,0.00020460752076130616,0.00021457926433045196,9.971743569145794e-06
481,0.75,0.275,Interno,481,0.0002620627948796593,0.0002723019516556351,1.0239156775975822e-05
482,0.775,0.275,Interno,482,0.00032673686458611873,0.0003371183545600043,1.0381489973885583e-05
483,0.8,0.275,Interno,483,0.00039586668947570204,0.00040623040846836427,1.0363718992662224e-05
484,0.8250000000000001,0.275,Interno,484,0.0004649437700973495,0.00047509577715838396,1.0152007061034463e-05
485,0.8500000000000001,0.275,Interno,485,0.0005273131049080982,0.0005370248193133321,9.711714405233893e-06
486,0.875,0.275,Interno,486,0.0005737364081853313,0.0005827425086880906,9.006100502759315e-06
487,0.9,0.275,Interno,487,0.0005919196997118162,0.000599915307888455,7.995608176638832e-06
488,0.925,0.275,Interno,488,0.0005660054842406535,0.0005726429957637079,6.637511523054367e-06
489,0.9500000000000001,0.275,Interno,489,0.0004760296927766467,0.0004809154484124828,4.885755635836121e-06
490,0.9750000000000001,0.275,Interno,490,0.00029734348969951893,0.0003000343738019016,2.6908841023826828e-06
491,1.0,0.275,Dirichlet,491,0.0,-0.0,0.0
492,0.0,0.30000000000000004,Dirichlet,492,0.0,0.0,0.0
493,0.025,0.30000000000000004,Interno,493,0.00028682555248693635,0.0002895743476019965,2.7487951150601724e-06
494,0.05,0.30000000000000004,Interno,494,0.000454925198902698,0.0004599036863425927,4.9784874398947e-06
495,0.07500000000000001,0.30000000000000004,Interno,495,0.000535067957145611,0.0005418125572374132,6.744600091802247e-06
496,0.1,0.30000000000000004,Interno,496,0.000552484412691576,0.0005605833333333336,8.098920641757602e-06
497,0.125,0.30000000000000004,Interno,497,0.0005275127638835289,0.0005366022158022279,9.089451918699071e-06
498,0.15000000000000002,0.30000000000000004,Interno,498,0.00047620796407140265,0.00048596831597222194,9.76035190081929e-06
499,0.17500000000000002,0.30000000000000004,Interno,499,0.0004109139185552419,0.00042106582329644066,1.0151904741198753e-05
500,0.2,0.30000000000000004,Interno,500,0.00034079861594693,0.0003510992592592591,1.0300643312329113e-05
501,0.225,0.30000000000000004,Interno,501,0.0002723519171202698,0.000282591817220052,1.0239900099782192e-05
502,0.25,0.30000000000000004,Interno,502,0.00020984549131142786,0.00021984678819444436,1.0001296883016504e-05
503,0.275,0.30000000000000004,Interno,503,0.00015575429813249387,0.0001653720725730612,9.617774440567325e-06
504,0.30000000000000004,0.30000000000000004,Interno,504,0.00011113998675193142,0.00012026777777777757,9.127791025846153e-06
505,0.325,0.30000000000000004,Interno,505,7.600062907507262e-05,8.457690185546868e-05,8.576272780396057e-06
506,0.35000000000000003,0.30000000000000004,Interno,506,4.9597278793750055e-05,5.759910300925918e-05,8.001824215509123e-06
507,0.375,0.30000000000000004,Interno,507,3.0743620035538985e-05,3.816755506727427e-05,7.423935031735286e-06
508,0.4,0.30000000000000004,Interno,508,1.784701149466593e-05,2.488888888888884e-05,7.041877394222908e-06
509,0.42500000000000004,0.30000000000000004,Interno,509,8.117544368432386e-06,1.6346219708477955e-05,8.228675340045569e-06
510,0.45,0.30000000000000004,Interno,510,3.2614942042909753e-07,1.1265260416666633e-05,1.0939110996237536e-05
511,0.47500000000000003,0.30000000000000004,Interno,511,1.34971567672164e-06,8.643520779079833e-06,7.293805102358194e-06
512,0.5,0.30000000000000004,Interno,512,0.0,7.842592592592566e-06,7.842592592592566e-06
513,0.525,0.30000000000000004,Interno,513,1.3497156767225124e-06,8.643520779079833e-06,7.293805102357321e-06
514,0.55,0.30000000000000004,Interno,514,3.2614942042944497e-07,1.1265260416666638e-05,1.0939110996237193e-05
515,0.5750000000000001,0.30000000000000004,Interno,515,8.117544368435856e-06,1.634621970847799e-05,8.228675340042134e-06
516,0.6000000000000001,0.30000000000000004,Interno,516,1.7847011494671717e-05,2.4888888888888872e-05,7.041877394217155e-06
517,0.625,0.30000000000000004,Interno,517,3.0743620035548146e-05,3.816755506727428e-05,7.423935031726132e-06
518,0.65,0.30000000000000004,Interno,518,4.959727879376182e-05,5.759910300925923e-05,8.001824215497414e-06
519,0.675,0.30000000000000004,Interno,519,7.600062907508777e-05,8.457690185546875e-05,8.576272780380973e-06
520,0.7000000000000001,0.30000000000000004,Interno,520,0.0001111399867519496,0.0001202677777777778,9.12779102582821e-06
521,0.7250000000000001,0.30000000000000004,Interno,521,0.00015575429813251499,0.0001653720725730614,9.617774440546427e-06
522,0.75,0.30000000000000004,Interno,522,0.00020984549131145206,0.00021984678819444436,1.0001296882992299e-05
523,0.775,0.30000000000000004,Interno,523,0.00027235191712029843,0.000282591817220052,1.023990009975357e-05
524,0.8,0.30000000000000004,Interno,524,0.00034079861594696207,0.00035109925925925925,1.0300643312297184e-05
525,0.8250000000000001,0.30000000000000004,Interno,525,0.0004109139185552761,0.000421065823296441,1.0151904741164872e-05
526,0.8500000000000001,0.30000000000000004,Interno,526,0.0004762079640714377,0.00048596831597222243,9.760351900784758e-06
527,0.875,0.30000000000000004,Interno,527,0.0005275127638835636,0.0005366022158022279,9.089451918664376e-06
528,0.9,0.30000000000000004,Interno,528,0.0005524844126916082,0.0005605833333333334,8.098920641725184e-06
529,0.925,0.30000000000000004,Interno,529,0.0005350679571456393,0.000541812557237413,6.744600091773733e-06
530,0.9500000000000001,0.30000000000000004,Interno,530,0.0004549251989027209,0.0004599036863425923,4.97848743987139e-06
531,0.9750000000000001,0.30000000000000004,Interno,531,0.00028682555248694963,0.00028957434760199565,2.7487951150460235e-06
532,1.0,0.30000000000000004,Dirichlet,532,0.0,-0.0,0.0
533,0.0,0.325,Dirichlet,533,0.0,0.0,0.0
534,0.025,0.325,Interno,534,0.0002763316427625498,0.00027912489318847653,2.7932504259267524e-06
535,0.05,0.325,Interno,535,0.00043435095378225105,0.0004393983363850912,5.047382602840138e-06
536,0.07500000000000001,0.325,Interno,536,0.0005054872643750554,0.0005123075689697266,6.820304594671255e-06
537,0.1,0.325,Interno,537,0.0005154228781735261,0.0005235888061523441,8.165927978818002e-06
538,0.125,0.325,Interno,538,0.0004847680522615768,0.0004939020741780599,9.134021916483112e-06
539,0.15000000000000002,0.325,Interno,539,0.0004296975051366902,0.0004394674835205078,9.76997838381756e-06
540,0.17500000000000002,0.325,Interno,540,0.0003625484665003362,0.0003726629400634763,1.0114473563140069e-05
541,0.2,0.325,Interno,541,0.0002923802102414743,0.00030258329427083333,1.0203084029359016e-05
542,0.225,0.325,Interno,542,0.00022549476615115122,0.00023556092834472661,1.0066162193575392e-05
543,0.25,0.325,Interno,543,0.00016591786469085797,0.00017564778137207034,9.72991668121237e-06
544,0.275,0.325,Interno,544,0.00011583795986457656,0.00012505881245930984,9.220852594733281e-06
545,0.30000000000000004,0.325,Interno,545,7.600062907507254e-05,8.457690185546865e-05,8.576272780396111e-06
546,0.325,0.325,Interno,546,4.606409874005728e-05,5.391919006347654e-05,7.855091323419257e-06
547,0.35000000000000003,0.325,Interno,547,2.49679122364219e-05,3.206485493977861e-05,7.0969427033567095e-06
548,0.375,0.325,Interno,548,1.1474733612805358e-05,1.7544326782226557e-05,6.0695931694211985e-06
549,0.4,0.325,Interno,549,4.673592952553486e-06,8.68994140624999e-06,4.016348453696504e-06
550,0.42500000000000004,0.325,Interno,550,-2.12830698476996e-06,3.848031209309883e-06,5.976338194079843e-06
551,0.45,0.325,Neumann,551,-1.7107230244692853e-05,1.5524542236328075e-06,1.865968446832566e-05
552,0.47500000000000003,0.325,Neumann,552,-9.86784013268119e-07,6.595611572265602e-07,1.646345170494679e-06
553,0.5,0.325,Neumann,553,-7.659220507641363e-06,4.446004231770818e-07,8.103820930818444e-06
554,0.525,0.325,Neumann,554,-9.867840132654779e-07,6.595611572265602e-07,1.646345170492038e-06
555,0.55,0.325,Neumann,555,-1.710723024469894e-05,1.5524542236328105e-06,1.8659684468331753e-05
556,0.5750000000000001,0.325,Interno,556,-2.128306984768534e-06,3.848031209309899e-06,5.976338194078433e-06
557,0.6000000000000001,0.325,Interno,557,4.673592952556031e-06,8.689941406250012e-06,4.016348453693981e-06
558,0.625,0.325,Interno,558,1.1474733612810743e-05,1.7544326782226553e-05,6.06959316941581e-06
559,0.65,0.325,Interno,559,2.4967912236431048e-05,3.206485493977866e-05,7.096942703347616e-06
560,0.675,0.325,Interno,560,4.606409874007111e-05,5.3919190063476605e-05,7.855091323405495e-06
561,0.7000000000000001,0.325,Interno,561,7.600062907509013e-05,8.457690185546883e-05,8.576272780378696e-06
562,0.7250000000000001,0.325,Interno,562,0.00011583795986459766,0.00012505881245931003,9.22085259471237e-06
563,0.75,0.325,Interno,563,0.00016591786469088288,0.00017564778137207034,9.72991668118746e-06
564,0.775,0.325,Interno,564,0.0002254947661511812,0.0002355609283447266,1.0066162193545387e-05
565,0.8,0.325,Interno,565,0.0002923802102415086,0.0003025832942708335,1.0203084029324864e-05
566,0.8250000000000001,0.325,Interno,566,0.00036254846650037346,0.0003726629400634767,1.011447356310326e-05
567,0.8500000000000001,0.325,Interno,567,0.0004296975051367287,0.00043946748352050816,9.76997838377945e-06
568,0.875,0.325,Interno,568,0.00048476805226161556,0.0004939020741780599,9.134021916444351e-06
569,0.9,0.325,Interno,569,0.000515422878173562,0.000523588806152344,8.165927978781898e-06
570,0.925,0.325,Interno,570,0.0005054872643750865,0.0005123075689697265,6.82030459464003e-06
