n,x,y,tipo,idx_unknown,u_num,u_a,EA
291,0.9,0.65,Interno,254,0.00045349138346989287,0.0004901503298611114,3.66589463912185e-05
292,0.9500000000000001,0.65,Interno,255,0.0003979899765440795,0.0004203264371141974,2.2336460570117876e-05
293,1.0,0.65,Dirichlet,256,0.0,-0.0,0.0
294,0.0,0.7000000000000001,Dirichlet,257,0.0,0.0,0.0
295,0.05,0.7000000000000001,Interno,258,0.00043856167646838296,0.0004599036863425928,2.1342009874209835e-05
296,0.1,0.7000000000000001,Interno,259,0.0005254511090571259,0.0005605833333333337,3.513222427620785e-05
297,0.15000000000000002,0.7000000000000001,Interno,260,0.0004432112618727264,0.0004859683159722222,4.275705409949581e-05
298,0.2,0.7000000000000001,Interno,261,0.00030592339727689583,0.00035109925925925936,4.5175861982363525e-05
299,0.25,0.7000000000000001,Interno,262,0.0001769973337821944,0.0002198467881944446,4.28494544122502e-05
300,0.30000000000000004,0.7000000000000001,Interno,263,8.409015362345508e-05,0.00012026777777777778,3.61776241543227e-05
301,0.35000000000000003,0.7000000000000001,Interno,264,2.9082788279527994e-05,5.7599103009259334e-05,2.851631472973134e-05
302,0.4,0.7000000000000001,Interno,265,-1.2477161957762481e-05,2.4888888888888943e-05,3.736605084665143e-05
303,0.45,0.7000000000000001,Neumann,266,-9.429417091466579e-05,1.1265260416666707e-05,0.00010555943133133249
304,0.5,0.7000000000000001,Neumann,267,-2.5770950946156393e-05,7.842592592592629e-06,3.361354353874902e-05
305,0.55,0.7000000000000001,Neumann,268,-9.429417091465109e-05,1.1265260416666714e-05,0.0001055594313313178
306,0.6000000000000001,0.7000000000000001,Interno,269,-1.2477161957763784e-05,2.4888888888888984e-05,3.736605084665277e-05
307,0.65,0.7000000000000001,Interno,270,2.9082788279555007e-05,5.759910300925938e-05,2.8516314729704374e-05
308,0.7000000000000001,0.7000000000000001,Interno,271,8.409015362350712e-05,0.000120267777777778,3.6177624154270886e-05
309,0.75,0.7000000000000001,Interno,272,0.00017699733378226086,0.0002198467881944446,4.284945441218374e-05
310,0.8,0.7000000000000001,Interno,273,0.0003059233972769862,0.0003510992592592595,4.517586198227332e-05
311,0.8500000000000001,0.7000000000000001,Interno,274,0.00044321126187281715,0.00048596831597222265,4.2757054099405495e-05
312,0.9,0.7000000000000001,Interno,275,0.0005254511090572074,0.0005605833333333335,3.51322242761261e-05
313,0.9500000000000001,0.7000000000000001,Interno,276,0.0004385616764684481,0.0004599036863425924,2.1342009874144295e-05
314,1.0,0.7000000000000001,Dirichlet,277,0.0,-0.0,0.0
315,0.0,0.75,Dirichlet,278,0.0,0.0,0.0
316,0.05,0.75,Interno,279,0.0004810990625949194,0.0005011937210648149,2.0094658469895486e-05
317,0.1,0.75,Interno,280,0.0006064827070101687,0.0006398450520833337,3.3362345073165026e-05
318,0.15000000000000002,0.75,Interno,281,0.0005498092709962998,0.0005909344618055554,4.1125190809255586e-05
319,0.2,0.75,Interno,282,0.0004221651113776963,0.0004666689814814816,4.450387010378529e-05
320,0.25,0.75,Interno,283,0.0002877358811447636,0.00033230251736111107,4.456663621634746e-05
321,0.30000000000000004,0.75,Interno,284,0.00017699733378219999,0.00021984678819444436,4.2849454412244374e-05
322,0.35000000000000003,0.75,Interno,285,9.705954139385608e-05,0.0001396728877314814,4.261334633762532e-05
323,0.4,0.75,Interno,286,3.9902675327588236e-05,9.000347222222221e-05,5.010079689463397e-05
324,0.45,0.75,Interno,287,-3.323447247098462e-06,6.429557291666666e-05,6.761902016376513e-05
325,0.5,0.75,Interno,288,0.0,5.651403356481481e-05,5.651403356481481e-05
326,0.55,0.75,Interno,289,-3.3234472470981468e-06,6.42955729166667e-05,6.761902016376484e-05
327,0.6000000000000001,0.75,Interno,290,3.990267532759229e-05,9.000347222222229e-05,5.010079689463e-05
328,0.65,0.75,Interno,291,9.705954139389036e-05,0.00013967288773148156,4.2613346337591195e-05
329,0.7000000000000001,0.75,Interno,292,0.000176997333782264,0.0002198467881944446,4.2849454412180596e-05
330,0.75,0.75,Interno,293,0.00028773588114484416,0.00033230251736111107,4.4566636216266905e-05
331,0.8,0.75,Interno,294,0.00042216511137780456,0.00046666898148148164,4.450387010367709e-05
332,0.8500000000000001,0.75,Interno,295,0.0005498092709964066,0.0005909344618055558,4.1125190809149226e-05
333,0.9,0.75,Interno,296,0.0006064827070102698,0.0006398450520833335,3.336234507306376e-05
334,0.9500000000000001,0.75,Interno,297,0.0004810990625949941,0.0005011937210648146,2.009465846982046e-05
335,1.0,0.75,Dirichlet,298,0.0,-0.0,0.0
336,0.0,0.8,Dirichlet,299,0.0,0.0,0.0
337,0.05,0.8,Interno,300,0.0005142364116542108,0.0005325916975308641,1.835528587665336e-05
338,0.1,0.8,Interno,301,0.0006802952366654761,0.0007111111111111117,3.0815874445635594e-05
339,0.15000000000000002,0.8,Interno,302,0.0006575083509468292,0.0006960949074074074,3.8586556460578204e-05
340,0.2,0.8,Interno,303,0.00055042092869313,0.0005931930864197531,4.277215772662305e-05
341,0.25,0.8,Interno,304,0.00042216511137770335,0.00046666898148148164,4.45038701037783e-05
342,0.30000000000000004,0.8,Interno,305,0.00030592339727691134,0.0003510992592592593,4.517586198234797e-05
343,0.35000000000000003,0.8,Interno,306,0.0002145929684947399,0.0002612739197530865,4.668095125834657e-05
344,0.4,0.8,Interno,307,0.00014938910419078386,0.0002002962962962964,5.0907192105512534e-05
345,0.45,0.8,Interno,308,0.0001092300908579333,0.00016588305555555568,5.6652964697622376e-05
346,0.5,0.8,Interno,309,9.922496831843612e-05,0.00015486419753086433,5.563922921242821e-05
347,0.55,0.8,Interno,310,0.00010923009085793257,0.0001658830555555557,5.6652964697623135e-05
348,0.6000000000000001,0.8,Interno,311,0.0001493891041907978,0.00020029629629629648,5.090719210549868e-05
349,0.65,0.8,Interno,312,0.00021459296849477303,0.00026127391975308664,4.668095125831361e-05
350,0.7000000000000001,0.8,Interno,313,0.0003059233972769748,0.00035109925925925963,4.517586198228481e-05
351,0.75,0.8,Interno,314,0.0004221651113777916,0.00046666898148148164,4.4503870103690044e-05
352,0.8,0.8,Interno,315,0.0005504209286932335,0.0005931930864197534,4.2772157726519945e-05
353,0.8500000000000001,0.8,Interno,316,0.0006575083509469382,0.0006960949074074078,3.858655646046957e-05
354,0.9,0.8,Interno,317,0.0006802952366655897,0.0007111111111111115,3.081587444552175e-05
355,0.9500000000000001,0.8,Interno,318,0.0005142364116542986,0.000532591697530864,1.835528587656543e-05
356,1.0,0.8,Dirichlet,319,0.0,-0.0,0.0
357,0.0,0.8500000000000001,Dirichlet,320,0.0,0.0,0.0
358,0.05,0.8500000000000001,Interno,321,0.0005191958506357697,0.000535015480324074,1.5819629688304353e-05
359,0.1,0.8500000000000001,Interno,322,0.0007176695264334115,0.0007445371354166671,2.6867608983255614e-05
360,0.15000000000000002,0.8500000000000001,Interno,323,0.000732914106514197,0.0007670591840277779,3.4145077513580914e-05
361,0.2,0.8500000000000001,Interno,324,0.0006575083509468348,0.0006960949074074075,3.858655646057278e-05
362,0.25,0.8500000000000001,Interno,325,0.0005498092709963116,0.0005909344618055558,4.11251908092442e-05
363,0.30000000000000004,0.8500000000000001,Interno,326,0.00044321126187274516,0.00048596831597222243,4.275705409947727e-05
364,0.35000000000000003,0.8500000000000001,Interno,327,0.00035408301495227763,0.0003985763136574076,4.449329870512996e-05
365,0.4,0.8500000000000001,Interno,328,0.0002886430277618845,0.0003355823611111113,4.693933334922682e-05
366,0.45,0.8500000000000001,Interno,329,0.00024891166428842233,0.0002982747395833337,4.936307529491139e-05
367,0.5,0.8500000000000001,Interno,330,0.0002362806792121826,0.0002859920428240744,4.9711363611891816e-05
368,0.55,0.8500000000000001,Interno,331,0.00024891166428842515,0.00029827473958333366,4.9363075294908514e-05
369,0.6000000000000001,0.8500000000000001,Interno,332,0.0002886430277618906,0.00033558236111111146,4.693933334922086e-05
370,0.65,0.8500000000000001,Interno,333,0.000354083014952312,0.00039857631365740776,4.4493298705095756e-05
371,0.7000000000000001,0.8500000000000001,Interno,334,0.0004432112618728112,0.0004859683159722228,4.275705409941162e-05
372,0.75,0.8500000000000001,Interno,335,0.0005498092709963952,0.0005909344618055558,4.112519080916061e-05
373,0.8,0.8500000000000001,Interno,336,0.0006575083509469439,0.0006960949074074076,3.858655646046371e-05
374,0.8500000000000001,0.8500000000000001,Interno,337,0.000732914106514304,0.000767059184027778,3.414507751347401e-05
375,0.9,0.8500000000000001,Interno,338,0.0007176695264335117,0.000744537135416667,2.6867608983155325e-05
376,0.9500000000000001,0.8500000000000001,Interno,339,0.0005191958506358527,0.0005350154803240737,1.5819629688220978e-05
377,1.0,0.8500000000000001,Dirichlet,340,0.0,-0.0,0.0
378,0.0,0.9,Dirichlet,341,0.0,0.0,0.0
379,0.05,0.9,Interno,342,0.00046681099069002596,0.0004789665798611112,1.2155589171085259e-05
380,0.1,0.9,Interno,343,0.0006708188696728335,0.0006916900000000003,2.0871130327166807e-05
381,0.15000000000000002,0.9,Interno,344,0.0007176695264334183,0.0007445371354166669,2.6867608983248566e-05
382,0.2,0.9,Interno,345,0.0006802952366654878,0.0007111111111111114,3.081587444562356e-05
383,0.25,0.9,Interno,346,0.0006064827070101849,0.0006398450520833335,3.3362345073148655e-05
384,0.30000000000000004,0.9,Interno,347,0.0005254511090571495,0.0005605833333333334,3.513222427618389e-05
385,0.35000000000000003,0.9,Interno,348,0.00045349138346984874,0.0004901503298611112,3.665894639126241e-05
386,0.4,0.9,Interno,349,0.00039872276916696906,0.0004369066666666668,3.8183897499697726e-05
387,0.45,0.9,Interno,350,0.00036487422506242665,0.0004042929687500002,3.941874368757354e-05
388,0.5,0.9,Interno,351,0.00035358364931300384,0.0003933611111111113,3.977746179810747e-05
389,0.55,0.9,Interno,352,0.0003648742250624281,0.00040429296875000014,3.941874368757202e-05
390,0.6000000000000001,0.9,Interno,353,0.0003987227691669825,0.00043690666666666684,3.8183897499684337e-05
391,0.65,0.9,Interno,354,0.0004534913834698761,0.0004901503298611114,3.665894639123525e-05
392,0.7000000000000001,0.9,Interno,355,0.0005254511090571994,0.0005605833333333336,3.513222427613423e-05
393,0.75,0.9,Interno,356,0.0006064827070102511,0.0006398450520833335,3.336234507308241e-05
394,0.8,0.9,Interno,357,0.0006802952366655819,0.0007111111111111115,3.081587444552956e-05
395,0.8500000000000001,0.9,Interno,358,0.0007176695264335038,0.000744537135416667,2.686760898316324e-05
396,0.9,0.9,Interno,359,0.0006708188696729193,0.0006916900000000002,2.087113032708094e-05
397,0.9500000000000001,0.9,Interno,360,0.0004668109906900903,0.0004789665798611107,1.215558917102037e-05
398,1.0,0.9,Dirichlet,361,0.0,-0.0,0.0
399,0.0,0.9500000000000001,Dirichlet,362,0.0,0.0,0.0
400,0.05,0.9500000000000001,Interno,363,0.00031404689773698925,0.000321056714891975,7.009817154985754e-06
401,0.1,0.9500000000000001,Interno,364,0.0004668109906900269,0.0004789665798611109,1.2155589171084012e-05
402,0.15000000000000002,0.9500000000000001,Interno,365,0.0005191958506357749,0.0005350154803240737,1.5819629688298823e-05
403,0.2,0.9500000000000001,Interno,366,0.0005142364116542196,0.0005325916975308638,1.8355285876644253e-05
404,0.25,0.9500000000000001,Interno,367,0.0004810990625949314,0.0005011937210648146,2.009465846988318e-05
405,0.30000000000000004,0.9500000000000001,Interno,368,0.0004385616764683972,0.0004599036863425923,2.134200987419509e-05
406,0.35000000000000003,0.9500000000000001,Interno,369,0.00039798997654403635,0.00042032643711419716,2.233646057016081e-05
407,0.4,0.9500000000000001,Interno,370,0.00036581429222554845,0.0003889942129629626,2.317992073741417e-05
408,0.45,0.9500000000000001,Interno,371,0.0003454505622729639,0.00036923696180555545,2.378639953259156e-05
409,0.5,0.9500000000000001,Interno,372,0.0003385292950754668,0.0003625182773919751,2.3988982316508315e-05
410,0.55,0.9500000000000001,Interno,373,0.0003454505622729673,0.00036923696180555534,2.3786399532588036e-05
411,0.6000000000000001,0.9500000000000001,Interno,374,0.000365814292225554,0.00038899421296296273,2.317992073740875e-05
412,0.65,0.9500000000000001,Interno,375,0.00039798997654405706,0.0004203264371141974,2.233646057014032e-05
413,0.7000000000000001,0.9500000000000001,Interno,376,0.0004385616764684208,0.0004599036863425924,2.1342009874171616e-05
414,0.75,0.9500000000000001,Interno,377,0.0004810990625949573,0.0005011937210648146,2.0094658469857268e-05
415,0.8,0.9500000000000001,Interno,378,0.0005142364116542773,0.0005325916975308639,1.8355285876586573e-05
416,0.8500000000000001,0.9500000000000001,Interno,379,0.0005191958506358257,0.0005350154803240737,1.5819629688247974e-05
417,0.9,0.9500000000000001,Interno,380,0.00046681099069009323,0.0004789665798611108,1.215558917101755e-05
418,0.9500000000000001,0.9500000000000001,Interno,381,0.00031404689773704693,0.0003210567148919748,7.009817154927857e-06
419,1.0,0.9500000000000001,Dirichlet,382,0.0,-0.0,0.0
420,0.0,1.0,Dirichlet,383,0.0,-0.0,0.0
421,0.05,1.0,Dirichlet,384,0.0,-0.0,0.0
422,0.1,1.0,Dirichlet,385,0.0,-0.0,0.0
423,0.15000000000000002,1.0,Dirichlet,386,0.0,-0.0,0.0
424,0.2,1.0,Dirichlet,387,0.0,-0.0,0.0
425,0.25,1.0,Dirichlet,388,0.0,-0.0,0.0
426,0.30000000000000004,1.0,Dirichlet,389,0.0,-0.0,0.0
427,0.35000000000000003,1.0,Dirichlet,390,0.0,-0.0,0.0
428,0.4,1.0,Dirichlet,391,0.0,-0.0,0.0
429,0.45,1.0,Dirichlet,392,0.0,-0.0,0.0
430,0.5,1.0,Dirichlet,393,0.0,-0.0,0.0
431,0.55,1.0,Dirichlet,394,0.0,-0.0,0.0
432,0.6000000000000001,1.0,Dirichlet,395,0.0,-0.0,0.0
433,0.65,1.0,Dirichlet,396,0.0,-0.0,0.0
434,0.7000000000000001,1.0,Dirichlet,397,0.0,-0.0,0.0
435,0.75,1.0,Dirichlet,398,0.0,-0.0,0.0
436,0.8,1.0,Dirichlet,399,0.0,-0.0,0.0
437,0.8500000000000001,1.0,Dirichlet,400,0.0,-0.0,0.0
438,0.9,1.0,Dirichlet,401,0.0,-0.0,0.0
439,0.9500000000000001,1.0,Dirichlet,402,0.0,-0.0,0.0
440,1.0,1.0,Dirichlet,403,0.0,0.0,0.0
